arm,rule,variable,r_bc_frozen,r_bc_reparsed,delta
qwen_1p_anchored,last,psppsgva,0.5764616490269605,0.5764616490269605,0.0
qwen_1p_anchored,last,rlgatnd,0.6659784149951082,0.6659784149951082,0.0
qwen_1p_anchored,last,sclmeet,0.2587807237884761,0.2587807237884761,0.0
qwen_1p_anchored,last,stfdem,0.7486763826357359,0.7486763826357359,0.0
qwen_1p_anchored,last,stflife,0.7772559438013962,0.7772559438013962,0.0
qwen_1p_anchored,last,trstplc,0.8449103083734364,0.8449103083734364,0.0
qwen_1p_anchored,answer,actrolga,0.737158362263824,0.737158362263824,0.0
qwen_1p_anchored,answer,aesfdrk,0.3460582539722598,0.3460582539722598,0.0
qwen_1p_anchored,answer,cptppola,0.5313547933464173,0.5313547933464173,0.0
qwen_1p_anchored,answer,freehms,0.6341530445346447,0.6341530445346447,0.0
qwen_1p_anchored,answer,gincdif,0.1819872336035417,0.1819872336035417,0.0
qwen_1p_anchored,answer,happy,0.6976805806890054,0.6976805806890054,0.0
qwen_1p_anchored,answer,health,0.25011530591788655,0.25011530591788655,0.0
qwen_1p_anchored,answer,hincfel,0.7848556879700237,0.7848556879700237,0.0
qwen_1p_anchored,answer,hmsacld,0.7533693853425096,0.7533693853425096,0.0
qwen_1p_anchored,answer,hmsfmlsh,0.053046893083024675,0.053046893083024675,0.0
qwen_1p_anchored,answer,imdfetn,0.4776136007475722,0.4776136007475722,0.0
qwen_1p_anchored,answer,impcntr,0.41822316200326337,0.41822316200326337,0.0
qwen_1p_anchored,answer,imsmetn,0.3842811881741922,0.3842811881741922,0.0
qwen_1p_anchored,answer,inprdsc,0.7238607597280418,0.7238607597280418,0.0
qwen_1p_anchored,answer,polintr,0.7771780323662477,0.7771780323662477,0.0
qwen_1p_anchored,answer,psppipla,0.7976750401757032,0.7976750401757032,0.0
qwen_1p_anchored,answer,psppsgva,0.5764616490269605,0.5764616490269605,0.0
qwen_1p_anchored,answer,rlgatnd,0.6659784149951082,0.6659784149951082,0.0
qwen_1p_anchored,answer,sclmeet,0.2587807237884761,0.2587807237884761,0.0
qwen_1p_anchored,answer,stfdem,0.7486763826357359,0.7486763826357359,0.0
qwen_1p_anchored,answer,stflife,0.7772559438013962,0.7772559438013962,0.0
qwen_1p_anchored,answer,trstplc,0.8449103083734364,0.8449103083734364,0.0
qwen_1p_anchored,unique,actrolga,0.737158362263824,0.737158362263824,0.0
qwen_1p_anchored,unique,aesfdrk,0.3460582539722598,0.3460582539722598,0.0
qwen_1p_anchored,unique,cptppola,0.5313547933464173,0.5313547933464173,0.0
qwen_1p_anchored,unique,freehms,0.6341530445346447,0.6341530445346447,0.0
qwen_1p_anchored,unique,gincdif,0.1819872336035417,0.1819872336035417,0.0
qwen_1p_anchored,unique,happy,0.6976805806890054,0.6976805806890054,0.0
qwen_1p_anchored,unique,health,0.25011530591788655,0.25011530591788655,0.0
qwen_1p_anchored,unique,hincfel,0.7848556879700237,0.7848556879700237,0.0
qwen_1p_anchored,unique,hmsacld,0.7533693853425096,0.7533693853425096,0.0
qwen_1p_anchored,unique,hmsfmlsh,0.053046893083024675,0.053046893083024675,0.0
qwen_1p_anchored,unique,imdfetn,0.4776136007475722,0.4776136007475722,0.0
qwen_1p_anchored,unique,impcntr,0.41822316200326337,0.41822316200326337,0.0
qwen_1p_anchored,unique,imsmetn,0.3842811881741922,0.3842811881741922,0.0
qwen_1p_anchored,unique,inprdsc,0.7238607597280418,0.7238607597280418,0.0
qwen_1p_anchored,unique,polintr,0.7771780323662477,0.7771780323662477,0.0
qwen_1p_anchored,unique,psppipla,0.7976750401757032,0.7976750401757032,0.0
qwen_1p_anchored,unique,psppsgva,0.5764616490269605,0.5764616490269605,0.0
qwen_1p_anchored,unique,rlgatnd,0.6659784149951082,0.6659784149951082,0.0
qwen_1p_anchored,unique,sclmeet,0.2587807237884761,0.2587807237884761,0.0
qwen_1p_anchored,unique,stfdem,0.7486763826357359,0.7486763826357359,0.0
qwen_1p_anchored,unique,stflife,0.7772559438013962,0.7772559438013962,0.0
qwen_1p_anchored,unique,trstplc,0.8449103083734364,0.8449103083734364,0.0
qwen_1p_anchored,any,actrolga,0.737158362263824,0.737158362263824,0.0
qwen_1p_anchored,any,aesfdrk,0.3460582539722598,0.3460582539722598,0.0
qwen_1p_anchored,any,cptppola,0.5313547933464173,0.5313547933464173,0.0
qwen_1p_anchored,any,freehms,0.6341530445346447,0.6341530445346447,0.0
qwen_1p_anchored,any,gincdif,0.1819872336035417,0.1819872336035417,0.0
qwen_1p_anchored,any,happy,0.6976805806890054,0.6976805806890054,0.0
qwen_1p_anchored,any,health,0.25011530591788655,0.25011530591788655,0.0
qwen_1p_anchored,any,hincfel,0.7848556879700237,0.7848556879700237,0.0
qwen_1p_anchored,any,hmsacld,0.7533693853425096,0.7533693853425096,0.0
qwen_1p_anchored,any,hmsfmlsh,0.053046893083024675,0.053046893083024675,0.0
qwen_1p_anchored,any,imdfetn,0.4776136007475722,0.4776136007475722,0.0
qwen_1p_anchored,any,impcntr,0.41822316200326337,0.41822316200326337,0.0
qwen_1p_anchored,any,imsmetn,0.3842811881741922,0.3842811881741922,0.0
qwen_1p_anchored,any,inprdsc,0.7238607597280418,0.7238607597280418,0.0
qwen_1p_anchored,any,polintr,0.7771780323662477,0.7771780323662477,0.0
qwen_1p_anchored,any,psppipla,0.7976750401757032,0.7976750401757032,0.0
qwen_1p_anchored,any,psppsgva,0.5764616490269605,0.5764616490269605,0.0
qwen_1p_anchored,any,rlgatnd,0.6659784149951082,0.6659784149951082,0.0
qwen_1p_anchored,any,sclmeet,0.2587807237884761,0.2587807237884761,0.0
qwen_1p_anchored,any,stfdem,0.7486763826357359,0.7486763826357359,0.0
qwen_1p_anchored,any,stflife,0.7772559438013962,0.7772559438013962,0.0
qwen_1p_anchored,any,trstplc,0.8449103083734364,0.8449103083734364,0.0
qwen_1p_demo_only,last,actrolga,0.15959696707748602,0.14763677748876264,-0.011960189588723386
qwen_1p_demo_only,last,aesfdrk,-0.16118090350020475,-0.16118090350020475,0.0
qwen_1p_demo_only,last,atchctr,-0.13677859488799843,-0.13547214463137647,0.0013064502566219605
qwen_1p_demo_only,last,atcherp,0.20396677357108386,0.19799920017998673,-0.005967573391097131
qwen_1p_demo_only,last,cptppola,-0.39030111327498695,-0.39030111327498695,0.0
qwen_1p_demo_only,last,euftf,0.0014204730379448935,0.01891801428325973,0.017497541245314836
qwen_1p_demo_only,last,freehms,-0.06415167261305295,-0.06415167261305295,0.0
qwen_1p_demo_only,last,gincdif,0.2687347799017247,0.2687347799017247,0.0
qwen_1p_demo_only,last,happy,-0.000886653356726008,0.023245321634535115,0.024131974991261122
qwen_1p_demo_only,last,health,-0.2302475695773931,-0.2426113794971166,-0.012363809919723523
qwen_1p_demo_only,last,hincfel,-0.09604184485874682,-0.07914353441877615,0.01689831043997067
qwen_1p_demo_only,last,hmsacld,0.14015366701828402,0.14444117006808196,0.004287503049797942
qwen_1p_demo_only,last,hmsfmlsh,0.043961364208652605,0.043961364208652605,0.0
qwen_1p_demo_only,last,imbgeco,0.18526294922478204,0.18670471348237117,0.0014417642575891287
qwen_1p_demo_only,last,imdfetn,-0.2058039124302918,-0.2058039124302918,0.0
qwen_1p_demo_only,last,impcntr,0.04102083609056833,0.04507895788507888,0.0040581217945105524
qwen_1p_demo_only,last,imsmetn,-0.007299789873754778,-0.007299789873754778,0.0
qwen_1p_demo_only,last,imueclt,-0.1876816581028706,-0.1876816581028706,0.0
qwen_1p_demo_only,last,imwbcnt,-0.15470371525071858,-0.1611265546769143,-0.006422839426195731
qwen_1p_demo_only,last,inprdsc,0.15668566108109094,0.14888791322932093,-0.007797747851770009
qwen_1p_demo_only,last,polintr,0.05595063384145108,0.05595063384145108,0.0
qwen_1p_demo_only,last,pplfair,-0.032259267493489965,-0.12414967368914812,-0.09189040619565815
qwen_1p_demo_only,last,pplhlp,-0.06328769330596777,-0.10082708813836876,-0.037539394832400985
qwen_1p_demo_only,last,ppltrst,-0.030494101657665508,-0.04284713784575223,-0.012353036188086725
qwen_1p_demo_only,last,psppipla,-0.10099665549942954,-0.10099665549942954,0.0
qwen_1p_demo_only,last,psppsgva,-0.06736559167131334,-0.06736559167131334,0.0
qwen_1p_demo_only,last,rlgatnd,-0.286638134794989,-0.27868278963665344,0.00795534515833557
qwen_1p_demo_only,last,sclmeet,0.12714256403941196,0.12964766657275464,0.0025051025333426846
qwen_1p_demo_only,last,stfdem,0.15510914358636138,0.1617195052102816,0.00661036162392023
qwen_1p_demo_only,last,stfeco,-0.05522010596901162,-0.06271325263998877,-0.007493146670977148
qwen_1p_demo_only,last,stfedu,-0.19189474442376214,-0.15907000972514415,0.03282473469861799
qwen_1p_demo_only,last,stfgov,-0.026718255576531298,-0.03402457631103253,-0.007306320734501229
qwen_1p_demo_only,last,stfhlth,-0.11810990372215201,-0.14188034593556717,-0.023770442213415163
qwen_1p_demo_only,last,stflife,-0.12285357336555952,-0.14261083006257663,-0.01975725669701711
qwen_1p_demo_only,last,trstep,-0.27743750018223584,-0.2913570455855687,-0.013919545403332845
qwen_1p_demo_only,last,trstlgl,0.08581710098316811,0.09688000693069304,0.011062905947524931
qwen_1p_demo_only,last,trstplc,-0.01527121459458434,-0.03737885702394197,-0.02210764242935763
qwen_1p_demo_only,last,trstplt,-0.042834580318806235,-0.03516832203021663,0.007666258288589606
qwen_1p_demo_only,last,trstprl,0.02662131453576887,0.04382573603460221,0.017204421498833337
qwen_1p_demo_only,last,trstprt,0.27444418063826365,0.2516645322768571,-0.022779648361406557
qwen_1p_demo_only,last,trstun,0.185193411285193,0.18238974580706305,-0.002803665478129963
qwen_1p_demo_only,last,vote,0.08975685894823261,0.08975685894823261,0.0
qwen_1p_demo_only,answer,actrolga,0.15959696707748602,0.15959696707748602,0.0
qwen_1p_demo_only,answer,aesfdrk,-0.16118090350020475,-0.16118090350020475,0.0
qwen_1p_demo_only,answer,atchctr,-0.13677859488799843,-0.13677859488799843,0.0
qwen_1p_demo_only,answer,atcherp,0.20396677357108386,0.20396677357108386,0.0
qwen_1p_demo_only,answer,cptppola,-0.39030111327498695,-0.39030111327498695,0.0
qwen_1p_demo_only,answer,euftf,0.0014204730379448935,0.0014204730379448935,0.0
qwen_1p_demo_only,answer,freehms,-0.06415167261305295,-0.06415167261305295,0.0
qwen_1p_demo_only,answer,gincdif,0.2687347799017247,0.2687347799017247,0.0
qwen_1p_demo_only,answer,happy,-0.000886653356726008,-0.000886653356726008,0.0
qwen_1p_demo_only,answer,health,-0.2302475695773931,-0.2302475695773931,0.0
qwen_1p_demo_only,answer,hincfel,-0.09604184485874682,-0.09604184485874682,0.0
qwen_1p_demo_only,answer,hmsacld,0.14015366701828402,0.14015366701828402,0.0
qwen_1p_demo_only,answer,hmsfmlsh,0.043961364208652605,0.043961364208652605,0.0
qwen_1p_demo_only,answer,imbgeco,0.18526294922478204,0.18526294922478204,0.0
qwen_1p_demo_only,answer,imdfetn,-0.2058039124302918,-0.2058039124302918,0.0
qwen_1p_demo_only,answer,impcntr,0.04102083609056833,0.04102083609056833,0.0
qwen_1p_demo_only,answer,imsmetn,-0.007299789873754778,-0.007299789873754778,0.0
qwen_1p_demo_only,answer,imueclt,-0.1876816581028706,-0.1876816581028706,0.0
qwen_1p_demo_only,answer,imwbcnt,-0.15470371525071858,-0.15470371525071858,0.0
qwen_1p_demo_only,answer,inprdsc,0.15668566108109094,0.15668566108109094,0.0
qwen_1p_demo_only,answer,polintr,0.05595063384145108,0.05595063384145108,0.0
qwen_1p_demo_only,answer,pplfair,-0.032259267493489965,-0.032259267493489965,0.0
qwen_1p_demo_only,answer,pplhlp,-0.06328769330596777,-0.06328769330596777,0.0
qwen_1p_demo_only,answer,ppltrst,-0.030494101657665508,-0.030494101657665508,0.0
qwen_1p_demo_only,answer,psppipla,-0.10099665549942954,-0.10099665549942954,0.0
qwen_1p_demo_only,answer,psppsgva,-0.06736559167131334,-0.06736559167131334,0.0
qwen_1p_demo_only,answer,rlgatnd,-0.286638134794989,-0.286638134794989,0.0
qwen_1p_demo_only,answer,sclmeet,0.12714256403941196,0.12714256403941196,0.0
qwen_1p_demo_only,answer,stfdem,0.15510914358636138,0.15510914358636138,0.0
qwen_1p_demo_only,answer,stfeco,-0.05522010596901162,-0.05522010596901162,0.0
qwen_1p_demo_only,answer,stfedu,-0.19189474442376214,-0.19189474442376214,0.0
qwen_1p_demo_only,answer,stfgov,-0.026718255576531298,-0.026718255576531298,0.0
qwen_1p_demo_only,answer,stfhlth,-0.11810990372215201,-0.11810990372215201,0.0
qwen_1p_demo_only,answer,stflife,-0.12285357336555952,-0.12285357336555952,0.0
qwen_1p_demo_only,answer,trstep,-0.27743750018223584,-0.27743750018223584,0.0
qwen_1p_demo_only,answer,trstlgl,0.08581710098316811,0.08581710098316811,0.0
qwen_1p_demo_only,answer,trstplc,-0.01527121459458434,-0.01527121459458434,0.0
qwen_1p_demo_only,answer,trstplt,-0.042834580318806235,-0.042834580318806235,0.0
qwen_1p_demo_only,answer,trstprl,0.02662131453576887,0.02662131453576887,0.0
qwen_1p_demo_only,answer,trstprt,0.27444418063826365,0.27444418063826365,0.0
qwen_1p_demo_only,answer,trstun,0.185193411285193,0.185193411285193,0.0
qwen_1p_demo_only,answer,vote,0.08975685894823261,0.08975685894823261,0.0
qwen_1p_demo_only,unique,actrolga,0.15959696707748602,0.14763677748876264,-0.011960189588723386
qwen_1p_demo_only,unique,aesfdrk,-0.16118090350020475,-0.16118090350020475,0.0
qwen_1p_demo_only,unique,atchctr,-0.13677859488799843,-0.13547214463137647,0.0013064502566219605
qwen_1p_demo_only,unique,atcherp,0.20396677357108386,0.19799920017998673,-0.005967573391097131
qwen_1p_demo_only,unique,cptppola,-0.39030111327498695,-0.39030111327498695,0.0
qwen_1p_demo_only,unique,euftf,0.0014204730379448935,0.01891801428325973,0.017497541245314836
qwen_1p_demo_only,unique,freehms,-0.06415167261305295,-0.06415167261305295,0.0
qwen_1p_demo_only,unique,gincdif,0.2687347799017247,0.2687347799017247,0.0
qwen_1p_demo_only,unique,happy,-0.000886653356726008,0.023245321634535115,0.024131974991261122
qwen_1p_demo_only,unique,health,-0.2302475695773931,-0.2426113794971166,-0.012363809919723523
qwen_1p_demo_only,unique,hincfel,-0.09604184485874682,-0.07914353441877615,0.01689831043997067
qwen_1p_demo_only,unique,hmsacld,0.14015366701828402,0.14444117006808196,0.004287503049797942
qwen_1p_demo_only,unique,hmsfmlsh,0.043961364208652605,0.043961364208652605,0.0
qwen_1p_demo_only,unique,imbgeco,0.18526294922478204,0.18670471348237117,0.0014417642575891287
qwen_1p_demo_only,unique,imdfetn,-0.2058039124302918,-0.2058039124302918,0.0
qwen_1p_demo_only,unique,impcntr,0.04102083609056833,0.04507895788507888,0.0040581217945105524
qwen_1p_demo_only,unique,imsmetn,-0.007299789873754778,-0.007299789873754778,0.0
qwen_1p_demo_only,unique,imueclt,-0.1876816581028706,-0.1876816581028706,0.0
qwen_1p_demo_only,unique,imwbcnt,-0.15470371525071858,-0.1611265546769143,-0.006422839426195731
qwen_1p_demo_only,unique,inprdsc,0.15668566108109094,0.14888791322932093,-0.007797747851770009
qwen_1p_demo_only,unique,polintr,0.05595063384145108,0.05595063384145108,0.0
qwen_1p_demo_only,unique,pplfair,-0.032259267493489965,-0.12414967368914812,-0.09189040619565815
qwen_1p_demo_only,unique,pplhlp,-0.06328769330596777,-0.10082708813836876,-0.037539394832400985
qwen_1p_demo_only,unique,ppltrst,-0.030494101657665508,-0.04284713784575223,-0.012353036188086725
qwen_1p_demo_only,unique,psppipla,-0.10099665549942954,-0.10099665549942954,0.0
qwen_1p_demo_only,unique,psppsgva,-0.06736559167131334,-0.06736559167131334,0.0
qwen_1p_demo_only,unique,rlgatnd,-0.286638134794989,-0.27868278963665344,0.00795534515833557
qwen_1p_demo_only,unique,sclmeet,0.12714256403941196,0.12964766657275464,0.0025051025333426846
qwen_1p_demo_only,unique,stfdem,0.15510914358636138,0.1617195052102816,0.00661036162392023
qwen_1p_demo_only,unique,stfeco,-0.05522010596901162,-0.06271325263998877,-0.007493146670977148
qwen_1p_demo_only,unique,stfedu,-0.19189474442376214,-0.15907000972514415,0.03282473469861799
qwen_1p_demo_only,unique,stfgov,-0.026718255576531298,-0.03402457631103253,-0.007306320734501229
qwen_1p_demo_only,unique,stfhlth,-0.11810990372215201,-0.14188034593556717,-0.023770442213415163
qwen_1p_demo_only,unique,stflife,-0.12285357336555952,-0.14261083006257663,-0.01975725669701711
qwen_1p_demo_only,unique,trstep,-0.27743750018223584,-0.2913570455855687,-0.013919545403332845
qwen_1p_demo_only,unique,trstlgl,0.08581710098316811,0.09688000693069304,0.011062905947524931
qwen_1p_demo_only,unique,trstplc,-0.01527121459458434,-0.03737885702394197,-0.02210764242935763
qwen_1p_demo_only,unique,trstplt,-0.042834580318806235,-0.03516832203021663,0.007666258288589606
qwen_1p_demo_only,unique,trstprl,0.02662131453576887,0.04382573603460221,0.017204421498833337
qwen_1p_demo_only,unique,trstprt,0.27444418063826365,0.2516645322768571,-0.022779648361406557
qwen_1p_demo_only,unique,trstun,0.185193411285193,0.18238974580706305,-0.002803665478129963
qwen_1p_demo_only,unique,vote,0.08975685894823261,0.08975685894823261,0.0
qwen_1p_demo_only,any,actrolga,0.15959696707748602,0.14763677748876264,-0.011960189588723386
qwen_1p_demo_only,any,aesfdrk,-0.16118090350020475,-0.16118090350020475,0.0
qwen_1p_demo_only,any,atchctr,-0.13677859488799843,-0.13547214463137647,0.0013064502566219605
qwen_1p_demo_only,any,atcherp,0.20396677357108386,0.19799920017998673,-0.005967573391097131
qwen_1p_demo_only,any,cptppola,-0.39030111327498695,-0.39030111327498695,0.0
qwen_1p_demo_only,any,euftf,0.0014204730379448935,0.01891801428325973,0.017497541245314836
qwen_1p_demo_only,any,freehms,-0.06415167261305295,-0.06415167261305295,0.0
qwen_1p_demo_only,any,gincdif,0.2687347799017247,0.2687347799017247,0.0
qwen_1p_demo_only,any,happy,-0.000886653356726008,0.023245321634535115,0.024131974991261122
qwen_1p_demo_only,any,health,-0.2302475695773931,-0.2426113794971166,-0.012363809919723523
qwen_1p_demo_only,any,hincfel,-0.09604184485874682,-0.07914353441877615,0.01689831043997067
qwen_1p_demo_only,any,hmsacld,0.14015366701828402,0.14444117006808196,0.004287503049797942
qwen_1p_demo_only,any,hmsfmlsh,0.043961364208652605,0.043961364208652605,0.0
qwen_1p_demo_only,any,imbgeco,0.18526294922478204,0.18670471348237117,0.0014417642575891287
qwen_1p_demo_only,any,imdfetn,-0.2058039124302918,-0.2058039124302918,0.0
qwen_1p_demo_only,any,impcntr,0.04102083609056833,0.04507895788507888,0.0040581217945105524
qwen_1p_demo_only,any,imsmetn,-0.007299789873754778,-0.007299789873754778,0.0
qwen_1p_demo_only,any,imueclt,-0.1876816581028706,-0.1876816581028706,0.0
qwen_1p_demo_only,any,imwbcnt,-0.15470371525071858,-0.1611265546769143,-0.006422839426195731
qwen_1p_demo_only,any,inprdsc,0.15668566108109094,0.14888791322932093,-0.007797747851770009
qwen_1p_demo_only,any,polintr,0.05595063384145108,0.05595063384145108,0.0
qwen_1p_demo_only,any,pplfair,-0.032259267493489965,-0.12414967368914812,-0.09189040619565815
qwen_1p_demo_only,any,pplhlp,-0.06328769330596777,-0.10082708813836876,-0.037539394832400985
qwen_1p_demo_only,any,ppltrst,-0.030494101657665508,-0.04284713784575223,-0.012353036188086725
qwen_1p_demo_only,any,psppipla,-0.10099665549942954,-0.10099665549942954,0.0
qwen_1p_demo_only,any,psppsgva,-0.06736559167131334,-0.06736559167131334,0.0
